,id,dist_centroid_manhattan,dist_centroid_euclidean,dist_centroid_cosine,dist_centroid_alldistances,dist_centroid_manhattan_unweighted,dist_centroid_euclidean_unweighted,dist_centroid_cosine_unweighted,dist_centroid_alldistances_unweighted,dist_mean_manhattan,dist_mean_euclidean,dist_mean_cosine,dist_mean_alldistances,dist_mean_manhattan_unweighted,dist_mean_euclidean_unweighted,dist_mean_cosine_unweighted,dist_mean_alldistances_unweighted
0,1850.Grube.028,6.046026733842246,1.4715127235705512,0.11283873681728751,0.14730260131709588,22.668556835996636,3.0314535133535547,0.18058237838130242,0.2896373176940212,6.231231717789095,2.267289752323384,0.23249868635757606,0.3757830385429591,23.948689530609393,4.405007999004883,0.3300644428292591,0.5271765369050183
1,1850.Kriebitzsch.001,11.063398906036111,2.7077205861431257,0.38956492661129793,0.7139108135781745,32.726389356171765,4.285712143752541,0.36405780682643907,0.737184241795883,11.405350971334531,3.231843311735688,0.47408078390085173,0.6346709388960932,33.67134985879287,5.358219769671821,0.4804088670397985,0.7083237713324928
2,1850.Kriebitzsch.011,7.459598538272593,1.886687891728569,0.13800850621856897,0.2829773860669503,23.414009978046305,3.22701740780763,0.18217965278705794,0.32296784958920266,7.579034492281818,2.569597376353462,0.2579415648401391,0.4327285596437545,24.557229865397538,4.544311498087409,0.3323350866261625,0.5389618360880293
3,1850.Kriebitzsch.019,6.586925252789867,1.6322934274439251,0.10939378656891441,0.1908948849411923,24.21106486530353,3.304033136614023,0.18656249325267005,0.34656582847735934,6.665784994748893,2.3765508146884557,0.23103374294764553,0.39132956775531985,25.070353127387854,4.596472672092823,0.33523981199154396,0.546189982420566
4,1851.Müller/Kletke.018,8.133864292405772,2.118447664940863,0.19471787891872494,0.38271442669157846,27.8115990835852,3.832657913083845,0.24354284898718692,0.5074714887348687,8.428753878869095,2.7567214544312466,0.3063169413426581,0.4808572078925047,28.988117269755385,5.006437962789134,0.3828065483566736,0.614177270115489
5,1852.Böttger.4(1862).002,6.35124344141867,1.6130471542037015,0.13726615257995767,0.1976007979746496,24.58641122598266,3.2583796614352987,0.22042234372366232,0.37812835734345573,6.52954647311106,2.3620568118316108,0.2526676383782344,0.39618800277311544,25.442335995643674,4.5713028109431715,0.3621208664309623,0.5602895534528537
6,1852.Böttger.4(1862).034,4.851770867058398,1.1495290682003279,0.058585443413561644,0.015583935282176825,18.91944461111715,2.4315955545805146,0.10335198702747783,0.10007967360064558,5.098626014010101,2.018628879798643,0.18574841780646456,0.3185444955484752,20.06257458508913,3.9710225958881455,0.2664903464330183,0.45051007123292713
7,1852.Böttger.4(1862).054,6.106865257409878,1.5564572372199525,0.09720632490652437,0.1530392503405457,23.231584895514796,3.133906279922052,0.16668682324528228,0.295847820762492,6.28237369484333,2.3339486688601223,0.22110123234320794,0.3774871602087252,24.252546340737478,4.476045044477039,0.3191810745724472,0.5273454822424869
8,1852.Böttger.4(1862).057,5.657292174660836,1.414662438038827,0.08790625636707294,0.10744383333533558,21.06190539933213,2.7594973307075428,0.11939889311085927,0.18074885785175346,5.834369401565232,2.217442940338984,0.21048332508122308,0.35646883741242485,22.34753592148067,4.21077943099893,0.27995858953576463,0.48331922935450194
9,1852.Böttger.4(1862).065,5.666895254994892,1.3941821566209593,0.06637825450961943,0.09023631213229444,21.203280519369464,2.770529904511666,0.11195940084507472,0.17703397432202184,5.835453258524324,2.194404972964037,0.19432377599986533,0.348437079968428,22.263643378684655,4.2024806193864155,0.27420215226358585,0.47960487225913384
10,1852.Böttger.4(1862).069,6.0875408831317985,1.5628044559989005,0.08562761024203303,0.14572538622497558,22.126720092740563,2.9382897637133536,0.13518812143958403,0.22981936551153037,6.26753917494734,2.327363866208102,0.21126794300365861,0.37291254004315044,23.09339332643284,4.327186588217744,0.29355073085471156,0.5003190706034935
11,1852.Böttger.4(1862).071,6.092335590232312,1.6171425013759686,0.0957224434599715,0.16142589713122366,19.063547362052606,2.574915954831214,0.10773671310967858,0.12189595911634461,6.3753435993135765,2.3623840521946398,0.2202662125248299,0.3810078740598114,20.352685211329906,4.0896637636913695,0.27068335130765525,0.4601750944504861
12,1852.Böttger.4(1862).078,6.510718618563131,1.7368284834473713,0.13497415349576558,0.2220635182275005,23.28546727054461,3.109773189497065,0.15521756430179257,0.2833193805289524,6.797892753495251,2.4472213858393466,0.2514815792485357,0.4070652330129786,24.49037928501885,4.447997346396901,0.3092106018384105,0.5226969856304783
