index,author,author_gnd,author_gnd_available,dnb_gender,dnb_birth,dnb_death,dnb_countries,dnb_occupations,dnb_occupations_count
15739,"Wilferth, Ferdinand",http://d-nb.info/117380717,True,male,1829.0,1904.0,Deutschland (XA-DE),Schriftsteller + Postbeamter,2.0
15740,Sarrazin,,False,,,,,,
15742,"Litten, Julius",,False,,,,,,
15743,"Kunad, Paul",http://d-nb.info/116610158,True,male,1864.0,1913.0,Deutschland (XA-DE),Schriftsteller,1.0
15745,Apel,,False,,,,,,
15750,"Koehlich, Richard",http://d-nb.info/11628918X,True,male,1866.0,,Deutschland (XA-DE),Schriftsteller,1.0
15753,"Schuster, Joseph",,False,,,,,,
15758,"Brachvogel, Udo",http://d-nb.info/116384832,True,male,1835.0,1913.0,Deutschland (XA-DE) + Österreich (XA-AT) + USA (XD-US),Journalist + Schriftsteller,2.0
15761,"Steinberger, Alfons",http://d-nb.info/117246417,True,male,1852.0,1925.0,Deutschland (XA-DE),Klassischer Philologe + Literarhistoriker + Schriftsteller,3.0
15767,"Haas, Paul",,False,,,,,,
15769,"Bleibtreu, Karl",http://d-nb.info/118663909,True,male,1859.0,1928.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Erzähler + Dramatiker + Literaturkritiker + Redakteur + Übersetzer,6.0
15771,"Schilling, Hermann",,False,,,,,,
15778,"Hopp, Ernst Otto",http://d-nb.info/104347023,True,male,1841.0,1910.0,Deutschland (XA-DE),Redakteur,1.0
15789,Heidt,(?) http://d-nb.info/116650737,True,male,1866.0,1901.0,Österreich (XA-AT) + Schweiz (XA-CH),Schriftsteller,1.0
15793,"Weber, Hans",,False,,,,,,
15797,"Hoppe, G.",,False,,,,,,
15799,"Goldhagen, Paul",,False,,,,,,
15801,"Reinhart, Theodor",,False,,,,,,
15807,"Z., F.",,False,,,,,,
15808,"Stauf von der Mark, Ottokar",http://d-nb.info/116299541,True,male,1868.0,1941.0,Tschechische Republik (XA-CZ) + Österreich (XA-AT),Schriftsteller + Journalist + Kritiker + Publizist + Dramatiker + Übersetzer,6.0
15812,"M., E.",,False,,,,,,
15813,"Koppel, Ernst",http://d-nb.info/116338792,True,male,1850.0,1920.0,Deutschland (XA-DE),Schriftsteller + Jurist,2.0
15816,Drobegg,,False,,,,,,
15820,"Wach, Robert",http://d-nb.info/1050398467,True,male,1878.0,,Deutschland (XA-DE),Schriftsteller + Dramatiker,2.0
15832,"Kupffer-Ertzdorff, Elisar von",(?) http://d-nb.info/116615257,True,male,1872.0,1942.0,Estland (XA-EE) + Italien (XA-IT) + Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Historiker + Herausgeber + Maler + Übersetzer,5.0
15840,Renaud,,False,,,,,,
15843,"Binhack, Franz Xaver",http://d-nb.info/gnd/11618406X,True,male,1836.0,1915.0,Deutschland (XA-DE),Pädagoge + Schriftsteller,2.0
15849,"Kiehne, Hermann",http://d-nb.info/116156813,True,male,1855.0,1937.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
15852,"Woermann, Karl",(?) http://d-nb.info/117456322,True,male,1844.0,1933.0,Deutschland (XA-DE),Kunsthistoriker,1.0
15864,"Seydel, Max von",http://d-nb.info/11876487X,True,male,1846.0,1901.0,Deutschland (XA-DE),Schriftsteller + Staatsrechtslehrer + Jurist,3.0
15870,"Altwasser, Theodor",http://d-nb.info/1035626845,True,male,1824.0,1879.0,Polen (XA-PL),Schriftsteller + Dramatiker,2.0
15892,"Bruch-Sinn, Carola",,False,,,,,,
15897,"Reißner, Karl",,False,,,,,,
15904,"Schmidt, Wilhelm",,False,,,,,,
16051,"Kotzde, Wilhelm",http://d-nb.info/118715224,True,male,1878.0,1948.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
16079,"Geißler, Max",http://d-nb.info/116518480,True,male,1868.0,1945.0,Deutschland (XA-DE) + Italien (XA-IT),Schriftsteller + Redakteur + Literaturwissenschaftler,3.0
16092,"Hölty, Ludwig",http://d-nb.info/118552023,True,male,1748.0,1776.0,Deutschland (XA-DE),Schriftsteller + Librettist,2.0
16095,"König, Eberhard",http://d-nb.info/116288868,True,male,1871.0,1949.0,Deutschland (XA-DE),Schriftsteller + Dramatiker,2.0
16158,"Groth, Hans",,False,,,,,,
16162,"Falke, Gustav",http://d-nb.info/118685929,True,male,1853.0,1916.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Erzähler + Kinderbuchautor + Buchhändler + Klavierlehrer,6.0
16172,"Dorn, Hermann",,False,,,,,,
16188,"Vormeng, Karl",http://d-nb.info/1055293647,True,male,1843.0,1909.0,Deutschland (XA-DE),Militärarzt + Schriftsteller,2.0
16191,"Geucke, Kurt",http://d-nb.info/116601353,True,male,1864.0,1941.0,Deutschland (XA-DE),Schriftsteller + Journalist,2.0
16198,"Holz, Arno",http://d-nb.info/118553216,True,male,1863.0,1929.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller + Lyriker + Dramatiker + Journalist,4.0
16210,"Löwenberg, Jakob",http://d-nb.info/119143593,True,male,1856.0,1929.0,Deutschland (XA-DE),Schriftsteller + Pädagoge + Philologe + Erzähler + Essayist,5.0
16215,"Ey, Adolf",http://d-nb.info/116320400,True,male,1844.0,1934.0,Deutschland (XA-DE),Philologe + Schriftsteller + Romanist,3.0
16228,"Blikslager, Georg",http://d-nb.info/139493824,True,male,1874.0,,Deutschland (XA-DE),Schriftsteller,1.0
16253,"Seyferth, Karl",http://d-nb.info/138428778,True,,1809.0,1865.0,Deutschland (XA-DE),Schriftsteller,1.0
16268,"Seeliger, Ewald Gerhard",http://d-nb.info/119145685,True,male,1877.0,1959.0,Deutschland (XA-DE),Schriftsteller,1.0
16278,"Presber, Rudolf",http://d-nb.info/118793284,True,male,1868.0,1935.0,Deutschland (XA-DE),Schriftsteller + Philologe + Drehbuchautor + Dramatiker + Herausgeber,5.0
16281,"Baehr, Paul",http://d-nb.info/117766984,True,male,1855.0,1929.0,Deutschland (XA-DE),Schriftsteller + Kommunalpolitiker,2.0
16306,"Wildensinn, Hans",http://d-nb.info/1044809051,True,male,1867.0,,Deutschland (XA-DE),Lehrer + Schriftsteller,2.0
16309,Hoffmann-Kutschke,,False,,,,,,
16319,"Löns, Hermann",http://d-nb.info/118573853,True,male,1866.0,1914.0,Deutschland (XA-DE),Schriftsteller + Journalist + Librettist,3.0
16320,"Rommel, Theodor von",(?) https://d-nb.info/gnd/118877194,True,female,1871.0,1950.0,Deutschland (XA-DE),Schriftstellerin,1.0
16321,"Ostini, Fritz von",http://d-nb.info/117159271,True,male,1861.0,1927.0,Deutschland (XA-DE),Journalist + Schriftsteller + Literaturkritiker + Kunstkritiker + Redakteur,5.0
16329,"Schüler, Gustav",http://d-nb.info/117130761,True,male,1868.0,1938.0,Deutschland (XA-DE),Schriftsteller + Dramatiker + Librettist,3.0
16331,"Bienenstein, Karl",http://d-nb.info/11616557X,True,male,1869.0,1927.0,Österreich (XA-AT),Schriftsteller + Lehrer,2.0
16332,"Wiegershaus, Friedrich",(?) http://d-nb.info/1031699716,True,male,1877.0,1934.0,Deutschland (XA-DE),Politiker + Autor + Schriftsteller + Kaufmann,4.0
16338,"Baumbach, Rudolf",http://d-nb.info/118653857,True,male,1840.0,1905.0,Deutschland (XA-DE) + Italien (XA-IT),Schriftsteller + Librettist + Naturwissenschaftler + Privatlehrer + Reisender + Bibliothekar,6.0
16347,"Seidel, Heinrich",https://d-nb.info/gnd/118796089,True,male,1842.0,1906.0,Deutschland (XA-DE),Schriftsteller + Bauingenieur + Librettist,3.0
16350,"Schulpe, Georg von",http://d-nb.info/117176303,True,male,1867.0,1936.0,Serbien (XA-RS) + Ungarn (XA-HU) + Slowakei (XA-SK),Schriftsteller + Germanist,2.0
16364,"Liebmann, Otto",https://d-nb.info/gnd/117003646,True,male,1840.0,1912.0,Deutschland (XA-DE) + Frankreich (XA-FR),Philosoph + Dozent + Autor,3.0
16365,"Wallpach, Artur von",http://d-nb.info/117127736,True,male,1866.0,1946.0,Italien (XA-IT) + Österreich (XA-AT),Schriftsteller,1.0
16366,"Detering, Martin",(?) http://d-nb.info/116085991,True,male,1876.0,1955.0,Deutschland (XA-DE),,
16369,"Goette, Rudolf",http://d-nb.info/116733446,True,male,1860.0,,Deutschland (XA-DE),Schriftsteller + Oberlehrer + Germanist,3.0
16381,"Normann, Ilse",,False,,,,,,
16383,"Sturm, August",(?) http://d-nb.info/117363758,True,male,1852.0,1923.0,Deutschland (XA-DE),Schriftsteller + Rechtsanwalt + Jurist,3.0
16401,"Renner, Gustav",http://d-nb.info/116443758,True,male,1866.0,1945.0,Deutschland (XA-DE),Schriftsteller,1.0
16408,"Ziel, Ernst",http://d-nb.info/116988592,True,male,1841.0,1921.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
16414,"Pleitner, Emil",http://d-nb.info/127769269,True,male,1863.0,1925.0,Deutschland (XA-DE),Kolumnist + Jugendbuchautor + Oberlehrer + Historiker + Übersetzer,5.0
16415,"Ernst, Otto",https://d-nb.info/gnd/118682342,True,male,1862.0,1926.0,Deutschland (XA-DE),Schriftsteller + Dramatiker + Lehrer,3.0
16422,"Renk, Anton",http://d-nb.info/117522511,True,male,1871.0,1906.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller,1.0
16423,"Treller, Franz",http://d-nb.info/117409235,True,male,1839.0,1908.0,Deutschland (XA-DE),Schauspieler + Regisseur + Schriftsteller,3.0
16428,"Brühl, Heinrich Joseph",http://d-nb.info/1079509852,True,,1879.0,1946.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
16430,"Grazie, Marie Eugenie delle",https://d-nb.info/gnd/118746278,True,female,1864.0,1931.0,Österreich (XA-AT),Schriftstellerin + Dramatikerin,2.0
16431,"Solzenburg, Wilhelm",,False,,,,,,
16434,"Lautz, Ludwig",(?) http://d-nb.info/133523411,True,male,1830.0,1884.0,Deutschland (XA-DE),Politiker + Abgeordneter + Bankier,3.0
16458,"Puttkamer, Alberta von",http://d-nb.info/116314184,True,female,1849.0,1923.0,Deutschland (XA-DE),Schriftstellerin + Übersetzerin,2.0
16466,"Nowack, Maria",(?) http://d-nb.info/127915044,True,,,,,,
16481,"Sergel, Albert",http://d-nb.info/117466689,True,male,1876.0,1946.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Lyriker + Librettist,4.0
16487,"Ruseler, Georg",http://d-nb.info/116710071,True,,1866.0,1920.0,Deutschland (XA-DE),Schriftsteller + Rektor + Kritiker,3.0
16520,"Lahmann, Johann Friedrich",(?) http://d-nb.info/119319071,True,male,1858.0,1937.0,Deutschland (XA-DE),Schriftsteller + Jurist + Kunstsammler,3.0
16523,"Martell, Georg",,False,,,,,,
16534,"Keim, Franz",(?) http://d-nb.info/124278191,True,male,1840.0,1918.0,Österreich (XA-AT),Schriftsteller + Gymnasiallehrer,2.0
16545,"Zoozmann, Richard",http://d-nb.info/117013447,True,male,1863.0,1934.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Dramatiker + Übersetzer,4.0
16558,"Friedrichs, Hermann",http://d-nb.info/11680825X,True,male,1854.0,1911.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Redakteur + Erzähler + Dramatiker + Lyriker,5.0
16578,"Frey, Adolf",http://d-nb.info/116782544,True,male,1855.0,1920.0,Schweiz (XA-CH),Schriftsteller + Literarhistoriker + Hochschullehrer + Philologe + Literaturkritiker + Lyriker + Erzähler + Schriftsteller,8.0
16586,"Wildenradt, Johann von",http://d-nb.info/117380202,True,male,1845.0,1909.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
16588,"Minkwitz, Johannes",http://d-nb.info/117047643,True,male,1812.0,1885.0,Deutschland (XA-DE),Philologe + Schriftsteller + Lehrer + Übersetzer,4.0
16594,"Spiero, Heinrich",http://d-nb.info/117490067,True,male,1876.0,1947.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Historiker + Jurist + Kritiker + Hochschullehrer,6.0
16595,"Cabanis, George Paul Sylv.",http://d-nb.info/116395842,True,male,1859.0,,Deutschland (XA-DE),Schriftsteller + Dramatiker + Redakteur,3.0
16601,"Hempel, O.",,False,,,,,,
16606,"Much, Hans",http://d-nb.info/118948954,True,male,1880.0,1932.0,Deutschland (XA-DE),Arzt + Immunologe + Schriftsteller,3.0
16617,"Busse-Palma, Georg",http://d-nb.info/116038586,True,male,1876.0,1915.0,Deutschland (XA-DE),Schriftsteller + Redakteur,2.0
16628,"Marchegk, Georg von",,False,,,,,,
16630,"Raßnitz, Paul",,False,,,,,,
16633,"Wendt, Hans",http://d-nb.info/129223956,True,male,1878.0,1922.0,Deutschland (XA-DE),Schriftsteller + Mundartschriftsteller + Kaufmann,3.0
16674,"Kries, Georg von",https://d-nb.info/gnd/1208771000,True,male,1863.0,1922.0,Deutschland (XA-DE),Politiker + Lyriker,2.0
16684,"Fischer, Julius",http://d-nb.info/11655844X,True,male,1852.0,1918.0,Deutschland (XA-DE),Schriftsteller,1.0
16746,"Heubner, Rudolf",http://d-nb.info/116779977,True,male,1867.0,1967.0,Deutschland (XA-DE),Jurist + Richter + Schriftsteller,3.0
16795,"Ludwig, Otto",http://d-nb.info/118574973,True,male,1813.0,1865.0,Deutschland (XA-DE),Schriftsteller + Musiker,2.0
16807,"Honegger, Johann Jakob",(?) http://d-nb.info/104285982,True,male,1825.0,1896.0,Schweiz (XA-CH),Historiker + Lehrer + Literarhistoriker,3.0
16855,"Steller, Konrad Gustav",http://d-nb.info/104955566X,True,male,1863.0,,Deutschland (XA-DE),Autor + Lyriker,2.0
16881,"Lang, Georg",,False,,,,,,
16882,"Müller, Hubert",(?) http://d-nb.info/117577421,True,male,1784.0,1835.0,Deutschland (XA-DE),Kunsthistoriker + Maler + Kupferstecher + Museumsdirektor,4.0
16885,"Buschhorn, Carl",http://d-nb.info/118189379,True,male,1875.0,1931.0,Deutschland (XA-DE) + Belgien (XA-BE),Schriftsteller + Buchhändler + Redakteur,3.0
16895,"Felix, Georg",(?) http://d-nb.info/100309283,True,male,1764.0,1825.0,Deutschland (XA-DE),Schriftsteller + Pädagoge + Diplomat + Jurist,4.0
16898,"Pröll, Karl",http://d-nb.info/116292350,True,male,1840.0,1910.0,Österreich (XA-AT),Schriftsteller + Redakteur,2.0
16904,"Schafheitlin, Adolf",http://d-nb.info/117101060,True,male,1852.0,1917.0,Deutschland (XA-DE) + Brasilien (XD-BR),Schriftsteller + Lyriker,2.0
16907,"Haaß, Robert",http://d-nb.info/116348879,True,male,1847.0,1905.0,Deutschland (XA-DE),Schriftsteller,1.0
16913,"Franke, Richard",,False,,,,,,
16915,"Kotze, Stefan von",http://d-nb.info/1011513471,True,male,1869.0,1909.0,Deutschland (XA-DE),Schriftsteller,1.0
16923,"Schrutz, Demetrius",http://d-nb.info/117107026,True,male,1856.0,1938.0,Deutschland (XA-DE),Schriftsteller,1.0
16990,"Herwig, O.",,False,,,,,,
17086,"Leuthold, Heinrich",http://d-nb.info/118727869,True,male,1827.0,1879.0,Schweiz (XA-CH),Schriftsteller + Journalist + Übersetzer + Librettist,4.0
17088,"Werherr, Armin",http://d-nb.info/117303402,True,male,1838.0,1921.0,Deutschland (XA-DE),Arzt + Schriftsteller,2.0
17107,"Sternberg, Leo",http://d-nb.info/119087626,True,male,1876.0,1937.0,Deutschland (XA-DE),Schriftsteller + Amtsrichter + Kritiker + Jurist,4.0
17113,"Miegel, Agnes",http://d-nb.info/118582267,True,female,1879.0,1964.0,Deutschland (XA-DE),Schriftstellerin + Journalistin + Redakteurin + Lyrikerin,4.0
17138,Notker I.,https://d-nb.info/gnd/118588850,True,male,840.0,912.0,Schweiz (XA-CH),Schriftsteller + Komponist + Librettist,3.0
17141,Walahfrid Strabo,http://d-nb.info/118628550,True,male,808.0,849.0,Deutschland (XA-DE),Schriftsteller + Theologe + Mönch + Abt + Botaniker,5.0
17144,Abbo,,False,,,,,,
17157,"Bercelli, Leo von",,False,,,,,,
17200,"Port, Frieda",http://d-nb.info/116268913,True,female,1854.0,1926.0,Deutschland (XA-DE),Schriftstellerin + Erzieherin,2.0
17271,"Graff, Jörg",http://d-nb.info/132720337,True,male,1475.0,1541.0,Deutschland (XA-DE),Sänger + Liederdichter + Landsknecht,3.0
17362,"Saar, Ferdinand von",http://d-nb.info/118604449,True,male,1833.0,1906.0,Österreich (XA-AT),Schriftsteller + Offizier,2.0
17398,"Lissauer, Ernst",http://d-nb.info/118780166,True,male,1882.0,1937.0,"Deutschland (XA-DE) + Österreich (XA-AT) + Jüdischer Kulturkreis (Repräsentanten des jüdischen Kulturkreises, die nicht an den Staat Israel gebunden sind) (XY)",Schriftsteller + Dramatiker + Kritiker,3.0
17496,"Nöthig, Theobald",http://d-nb.info/118817205,True,male,1841.0,1925.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller + Lyriker + Offizier,3.0
17510,"Vischer, Friedrich Theodor",http://d-nb.info/11862721X,True,male,1807.0,1887.0,Deutschland (XA-DE),Philosoph + Schriftsteller + Theologe + Abgeordneter,4.0
17546,"Wilbrandt, Adolf von",http://d-nb.info/gnd/118807250,True,male,1837.0,1911.0,Deutschland (XA-DE) + Österreich (XA-AT),Schauspieler + Theaterdirektor + Literarhistoriker + Schriftsteller,4.0
17556,"Gensichen, Otto Franz",http://d-nb.info/115791701,True,male,1847.0,1933.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller + Dramatiker + Journalist + Publizist + Dramaturg + Theaterintendant,6.0
17591,"Grosse, Martha",http://d-nb.info/121267962,True,female,1877.0,1946.0,Deutschland (XA-DE),Schriftstellerin,1.0
17593,"Müller-Rüdersdorf, Wilhelm",,False,,,,,,
17594,"Petzold, Alfons",http://d-nb.info/118740601,True,male,1882.0,1923.0,Österreich (XA-AT),Schriftsteller + Gemeinderat + Buchhändler,3.0
17622,"Thouret, Georg",http://d-nb.info/117355275,True,male,1855.0,1924.0,Deutschland (XA-DE),Pädagoge + Oberlehrer,2.0
17624,"Lüdtke, Franz",http://d-nb.info/117294993,True,male,1882.0,1945.0,Deutschland (XA-DE),Pädagoge + Oberlehrer + Schriftsteller + Historiker,4.0
17625,"Herzog, Rudolf",https://d-nb.info/gnd/11910847X,True,male,1869.0,1943.0,Deutschland (XA-DE),Schriftsteller + Dramatiker + Reiseschriftsteller + Filmproduzent,4.0
17626,"Stolzenbach, Wilhelm",,False,,,,,,
17627,"Ginzkey, Franz Karl",http://d-nb.info/118695061,True,male,1871.0,1963.0,Kroatien (XA-HR) + Österreich (XA-AT),Schriftsteller + Offizier,2.0
17628,"Berger, Ernst Otto",https://d-nb.info/gnd/1219877212,True,male,,,Deutschland (XA-DE),Schriftsteller,1.0
17634,"Crusius, Otto",(?) http://d-nb.info/116750154,True,male,1857.0,1918.0,Deutschland (XA-DE),Klassischer Philologe + Folklorist + Historiker + Lehrer + Komponist,5.0
17635,"Eggersglüß, Heinrich",http://d-nb.info/138503184,True,male,1875.0,1932.0,Deutschland (XA-DE),Eisenbahner + Heimatschriftsteller,2.0
17637,"Bröger, Karl",http://d-nb.info/118515667,True,male,1886.0,1944.0,Deutschland (XA-DE),Schriftsteller + Redakteur + Lyriker + Erzähler,4.0
17645,"Lersch, Heinrich",http://d-nb.info/118572024,True,male,1889.0,1936.0,Deutschland (XA-DE),Schriftsteller + Schmied,2.0
17650,"Blunck, Hans Friedrich",http://d-nb.info/118512099,True,male,1888.0,1961.0,Deutschland (XA-DE),Schriftsteller + Jurist + Romancier,3.0
17651,"Edert, E. [Eduard?]",(?) http://d-nb.info/116355719,True,male,1880.0,1967.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
17652,"Rosner, Karl",https://d-nb.info/gnd/116628405,True,male,1873.0,1951.0,Österreich (XA-AT),Schriftsteller + Redakteur + Journalist + Übersetzer + Drehbuchautor,5.0
17654,"Berlepsch, K. von",(?) http://d-nb.info/116135867,True,male,1882.0,1955.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Maler,3.0
17664,"Roderich, Albert",http://d-nb.info/116579366,True,male,1846.0,1938.0,Deutschland (XA-DE),Schriftsteller + Bankangestellter,2.0
17666,"Lomtano, J. Graf",http://d-nb.info/116815426,True,female,,,Deutschland (XA-DE),,
17667,"Resa, T.",,False,,,,,,
17668,"Reith, W.",,False,,,,,,
17669,Martius,,False,,,,,,
17678,"Runeberg, Johan Ludvig",http://d-nb.info/118791567,True,male,1804.0,1877.0,Finnland (XA-FI) + Schweden (XA-SE),Schriftsteller + Lehrer,2.0
17683,"Herwig, Franz",http://d-nb.info/11877428X,True,male,1880.0,1931.0,Deutschland (XA-DE),Schriftsteller + Kritiker + Redakteur + Dramatiker,4.0
17689,"Schulz, Gabriele",http://d-nb.info/1047918196,True,female,1860.0,1928.0,Deutschland (XA-DE),Lehrerin + Schriftstellerin,2.0
17700,"Thoma, Ludwig",http://d-nb.info/118622072,True,male,1867.0,1921.0,Deutschland (XA-DE),Schriftsteller + Redakteur + Rechtsanwalt + Schriftsteller + Satiriker,5.0
17703,"Kurz, Isolde",http://d-nb.info/118862979,True,female,1853.0,1944.0,Deutschland (XA-DE) + Italien (XA-IT),Schriftstellerin + Übersetzerin,2.0
17704,"Hauptmann, Gerhart",http://d-nb.info/118546937,True,male,1862.0,1946.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller + Dramatiker + Lyriker,3.0
17708,"Zuckermann, Hugo",http://d-nb.info/124799574,True,male,1881.0,1914.0,Österreich (XA-AT) + Tschechische Republik (XA-CZ),Rechtsanwalt + Lyriker + Jurist,3.0
17731,"Howald, Joh.",,False,,,,,,
17738,"Dössekel, Eduard",http://d-nb.info/101249950,True,,1810.0,1890.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Lyriker,2.0
17760,"Gessner, Sal.",,False,,,,,,
17772,"Rhyn, Hans",http://d-nb.info/1021363596,True,male,1888.0,1967.0,Schweiz (XA-CH),Lehrer + Schriftsteller,2.0
17775,"Curti, Theod.",http://d-nb.info/13743295X,True,male,1848.0,1914.0,Schweiz (XA-CH) + Deutschland (XA-DE),Politiker + Journalist + Publizist + Jurist + Chefredakteur + Schriftsteller + Lyriker,7.0
17776,"Rohrer, Fr.",,False,,,,,,
17777,"Vögtlin, Ad.",,False,,,,,,
17778,"Müller, Joh. G.",,False,,,,,,
17782,"Lienert, Meinrad",http://d-nb.info/122250656,True,male,1865.0,1933.0,Schweiz (XA-CH),Schriftsteller + Notar + Librettist,3.0
17796,"Faller, Emil",http://d-nb.info/116405856,True,male,1836.0,1914.0,,,
17802,"Zahn, Ernst",http://d-nb.info/118996282,True,male,1867.0,1952.0,Schweiz (XA-CH) + Deutschland (XA-DE),Schriftsteller,1.0
17803,"Wiegand, Carl Friedrich",http://d-nb.info/117357715,True,male,1877.0,1942.0,Deutschland (XA-DE),Schriftsteller + Lehrer + Dramatiker,3.0
17806,"Huggenberger, Alfred",http://d-nb.info/118707914,True,male,1867.0,1960.0,Schweiz (XA-CH),Schriftsteller + Lyriker,2.0
17808,"Forrer, Cl.",,False,,,,,,
17829,"Bänninger, Konr.",http://d-nb.info/136566421,True,male,1890.0,1981.0,,Schriftsteller + Lehrer + Schriftsteller + Bibliothekar,4.0
17830,"Faesi, Robert",http://d-nb.info/118685759,True,male,1883.0,1972.0,Schweiz (XA-CH),Schriftsteller + Germanist + Literarhistoriker + Hochschullehrer,4.0
17831,"Benn, Gottfried",http://d-nb.info/118509047,True,male,1886.0,1956.0,Deutschland (XA-DE),Schriftsteller + Arzt + Schriftsteller,3.0
17832,"Ehrenstein, Albert",http://d-nb.info/118688227,True,male,1886.0,1950.0,Österreich (XA-AT) + Tschechoslowakei (XA-CSHH) + Schweiz (XA-CH) + USA (XD-US),Schriftsteller,1.0
17834,"Werfel, Franz",http://d-nb.info/118631373,True,male,1890.0,1945.0,Tschechische Republik (XA-CZ) + Deutschland (XA-DE) + Österreich (XA-AT) + USA (XD-US),Schriftsteller + Librettist + Sprecher + Übersetzer + Musiker,5.0
17835,"Goll, Iwan",http://d-nb.info/118540564,True,male,1891.0,1950.0,Frankreich (XA-FR) + Deutschland (XA-DE) + Schweiz (XA-CH) + USA (XD-US),Schriftsteller + Lyriker + Librettist + Herausgeber + Jurist + Übersetzer,6.0
17857,"Schmidt, Karl von",,False,,,,,,
17884,"Lennemann, Wilhelm",http://d-nb.info/116908505,True,male,1875.0,1963.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
17944,"Schücking, Levin Ludwig",http://d-nb.info/118762109,True,male,1814.0,1883.0,Deutschland (XA-DE),Schriftsteller + Redakteur + Publizist,3.0
17947,"Uhlmann-Bixterheide, Wilhelm",http://d-nb.info/11727996X,True,male,1872.0,1936.0,Deutschland (XA-DE),Schriftsteller,1.0
18011,"Bismarck, Hermann von",,False,,,,,,
18018,"Mayer, Karl Leopold",http://d-nb.info/117546305,True,male,1880.0,1965.0,Deutschland (XA-DE),Schriftsteller + Jurist,2.0
18025,"Winckler, Josef",https://d-nb.info/gnd/118807501,True,male,1881.0,1966.0,Deutschland (XA-DE),Schriftsteller + Zahnarzt,2.0
18026,"Franke, Ilse",http://d-nb.info/117097454,True,female,1881.0,1938.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftstellerin,1.0
18030,"Haase, Hans Gerd",,False,,,,,,
18032,"Pfeifer, Hans",,False,,,,,,
18074,"Idel, Wilhelm",http://d-nb.info/117092096,True,male,1849.0,1927.0,Deutschland (XA-DE),Schriftsteller + Lehrer + Heimatkundler,3.0
18115,Magister Justinus,(?) http://d-nb.info/100951074,True,,1220.0,1280.0,Deutschland (XA-DE),Schriftsteller,1.0
18134,"Loeser, Franz Andreas",,False,,,,,,
18157,"Weißbrodt, Ernst",https://d-nb.info/gnd/122133323,True,,1874.0,1942.0,Deutschland (XA-DE),Pädagoge + Oberlehrer + Heimatkundler,3.0
18165,"Rüthning, Paul",http://d-nb.info/116699957,True,male,1876.0,,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
18190,"Wentscher, Erich",(?) http://d-nb.info/11729375X,True,male,1892.0,1953.0,Deutschland (XA-DE),Archivar + Schriftsteller + Bibliothekar + Genealoge + Redakteur,5.0
18261,"Koch, Ferdinand",,False,,,,,,
18302,"Flaischlen, Cäsar",http://d-nb.info/118683829,True,male,1864.0,1920.0,Deutschland (XA-DE),Schriftsteller + Chefredakteur + Kritiker,3.0
18303,"Gerhardt, Hugo",,False,,,,,,
18304,"Bewer, Max",http://d-nb.info/116158999,True,male,1861.0,1921.0,Deutschland (XA-DE),Schriftsteller + Librettist,2.0
18305,"Lenzberg, Georg",,False,,,,,,
18307,"Wagner, Richard",https://d-nb.info/gnd/118594117,True,male,1813.0,1883.0,Deutschland (XA-DE) + Schweiz (XA-CH) + Italien (XA-IT) + Österreich (XA-AT),Komponist + Schriftsteller,2.0
18308,"Braun, Reinhold",http://d-nb.info/116422661,True,male,1879.0,1959.0,Deutschland (XA-DE),Schriftsteller + Freimaurer + Gymnasiallehrer,3.0
18310,Richter,,False,,,,,,
18312,"Lang, Paul",,False,,,,,,
18313,"Schoer, G.",,False,,,,,,
18317,"Benzmann, Hans",http://d-nb.info/119059355,True,male,1869.0,1926.0,Deutschland (XA-DE),Schriftsteller + Jurist,2.0
18320,"Zimmermann, Max G.",,False,,,,,,
18321,"Flex, Walter",http://d-nb.info/118533940,True,male,1887.0,1917.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Lehrer + Offizier,4.0
18322,"Ahlemann, J.",,False,,,,,,
18325,"Ulitz, Arnold",http://d-nb.info/118625209,True,male,1888.0,1971.0,Deutschland (XA-DE),Schriftsteller + Lehrer + Drehbuchautor + Pädagoge,4.0
